lambda_,alpha,sigma_noise,capital_scale,position_scale,initial_margin_calls,initial_margin_calls_std,initial_avg_leverage,initial_avg_leverage_std,initial_max_leverage,initial_max_leverage_std,volatility,volatility_std,max_drawdown,max_drawdown_std,max_drop_from_initial,max_drop_from_initial_std,margin_call_pressure,margin_call_pressure_std,unique_margin_called,unique_margin_called_std,unique_margin_called_ratio,unique_margin_called_ratio_std,total_liquidations,total_liquidations_std,liquidation_ratio,liquidation_ratio_std,final_price,final_price_std,final_active_traders,final_active_traders_std,final_active_ratio,final_active_ratio_std,inactive_ratio,inactive_ratio_std,final_total_position,final_total_position_std,crash_20_probability,crash_50_probability,crash_80_probability,crash_initial_20_probability,crash_initial_50_probability,crash_initial_80_probability,loss,method,candidate_id
0.02338248775460145,0.4533087690897065,0.9273498036671033,0.9956455846665666,0.12499810516316232,0.0,0.0,1.3552815193751728,0.10235682816400528,3.075326275187612,0.2605745706506393,0.04967302014095924,0.001561608692426897,-0.7159332222012391,0.20357674299825138,-0.6214446827728066,0.2960567638840331,455.2,485.4436229997373,18.2,10.737266360153727,0.364,0.21474532720307454,21.411857527363498,15.7832363933524,0.3552321089826055,0.2647709296747253,157.3371319084645,232.34215750686872,50.0,0.0,1.0,0.0,0.0,0.0,40.245488629930506,17.871435513883114,1.0,0.9,0.4,0.9,0.7,0.4,1.4710984196740131,random_search,36
0.037939236576509286,0.35546677166533674,0.3478643679681386,1.3643044701464462,0.12034085363781025,0.0,0.0,0.9522097950165618,0.07191507666210001,2.1606992792578668,0.1830775783175777,0.04760325533573006,0.0017388301388537475,-0.7019386593146452,0.22075593856714748,-0.5583449076993036,0.3383264972671637,176.6,239.17878018103713,7.0,7.557189365836423,0.14000000000000004,0.15114378731672845,8.016388965025936,9.643897087631785,0.13962784955964114,0.1693058427980549,175.43183264865786,257.3588474197354,50.0,0.0,1.0,0.0,0.0,0.0,51.34369221320784,11.55234676896887,1.0,0.9,0.4,0.9,0.5,0.4,1.9211185857925857,random_search,54
0.015372412239786082,0.7380690769421424,0.7792484359258053,1.5414657035241206,0.21060284789538047,0.1,0.31622776601683794,1.4748954372431002,0.11139059794703554,3.346747245103118,0.2835722614231406,0.050788648537705136,0.0018595504248224697,-0.7522241621918445,0.19056791459657652,-0.6771694427929723,0.2737590515304193,638.5,575.8734911226404,24.1,10.72328722402272,0.48199999999999993,0.21446574448045438,47.308765777076324,28.390027025632666,0.4637250653170196,0.2816951096542223,126.91814731455545,161.81885157302935,50.0,0.0,1.0,0.0,0.0,0.0,56.574510512972815,31.8203155904734,1.0,0.9,0.5,1.0,0.8,0.5,1.9531284673754867,random_search,84
0.0038227056530355167,0.6285455517175738,1.029448002697632,1.5568907368085936,0.23059782404964607,0.3,0.4830458915396479,1.5989243965832234,0.1207578111031555,3.6281865712430537,0.3074188146050937,0.01199170197180654,0.0003308662331921926,-0.26976686496205704,0.1289046994854938,-0.2121807477043111,0.14921267036636293,117.1,152.9767229933292,6.3,5.677440737985147,0.12600000000000003,0.11354881475970294,5.9296437306878245,7.200669776302213,0.05404267321306174,0.06653812333345162,102.74729102156259,30.549537284540992,50.0,0.0,1.0,0.0,0.0,0.0,107.81647939644854,11.331729433063133,0.6,0.0,0.0,0.5,0.0,0.0,2.0935973185897194,random_search,13
0.014571463481278375,0.3101321337530469,0.29068990200823674,1.1973614734362725,0.24049376032797287,3.2,2.043961295567452,2.168250183130596,0.1637558014615224,4.920067649440143,0.41688081218203565,0.017998867738943942,0.0008528996921035774,-0.6276429680259517,0.18421292140168455,-0.617117427831596,0.19098615116054513,1682.0,1214.3508553955896,37.7,6.498717822257967,0.7540000000000001,0.12997435644515934,76.31955689933696,24.355388849988536,0.6502360858147649,0.22352953258258002,56.13302945860909,37.58684438203662,50.0,0.0,1.0,0.0,0.0,0.0,42.30789757171754,28.362194230467328,1.0,0.7,0.3,1.0,0.7,0.3,2.2934775677285493,random_search,9
0.015156538236802457,0.7288491702727057,0.930894250239545,1.3997144839127271,0.18848628562781206,0.1,0.31622776601683794,1.453687842706928,0.10978890702254665,3.2986242007184465,0.2794947618322486,0.05569505400388477,0.001889806785753377,-0.7624932376366497,0.18465564918470062,-0.6805056031584698,0.2700757551819682,594.1,535.6123079657938,24.0,10.677078252031311,0.47999999999999987,0.21354156504062624,41.6004749680018,24.829108738699375,0.4555654041426139,0.2756364973209569,149.38630330597283,204.79156438047056,50.0,0.0,1.0,0.0,0.0,0.0,51.37344766615937,27.894017285572748,1.0,1.0,0.5,1.0,0.8,0.5,2.4720602366777618,random_search,23
0.028247018940181307,0.33767471316155584,0.5254498409657642,0.9474974485589358,0.15277177032550912,0.9,0.5676462121975466,1.7405877430505519,0.131456850826046,3.9496408266090044,0.33465586104521305,0.041352222074159437,0.0015590985459939639,-0.7551069535730506,0.18243910269910704,-0.6963557462581635,0.2746272566628055,1048.8,891.0267236296688,32.8,11.32156251485535,0.656,0.226431250297107,44.80146383430236,21.462778957449164,0.6033347026020623,0.2960491128995446,84.09606323241215,97.52978235829431,50.0,0.0,1.0,0.0,0.0,0.0,30.555693890025385,23.925800443128786,1.0,0.9,0.5,0.9,0.8,0.4,2.473185117830564,random_search,0
0.02096873191395989,0.6633806007856469,0.7607387249901449,1.263036575080998,0.1211052019827176,0.0,0.0,1.035089087726559,0.07817448579665563,2.3487641668079653,0.19901244926873832,0.05823752617812563,0.001791269472423553,-0.744122806676858,0.18766988001614654,-0.6183837888091712,0.29177678420845155,208.7,247.5699901038088,10.1,7.593125545883958,0.20200000000000004,0.15186251091767916,11.357259215578546,10.30809735669148,0.19542783838232577,0.179081359170367,204.65242056763194,305.0563288609968,50.0,0.0,1.0,0.0,0.0,0.0,48.3798492017897,12.359158984315595,1.0,0.9,0.4,0.9,0.6,0.4,2.518252583277585,random_search,14
0.005645011845065686,0.7082668871057406,0.547382999537022,1.4119709168829189,0.15208949085262077,0.0,0.0,1.162798099961068,0.08781963275203433,2.6385540556895837,0.2235665515386241,0.013366863078946573,0.0003632849580005175,-0.2865818767153808,0.1264809795232337,-0.22122305139353426,0.14969381196607903,26.7,40.66953541794043,1.4,2.065591117977289,0.027999999999999997,0.04131182235954578,1.0738686352363547,1.5766262465590979,0.014894220486453225,0.0220087715443877,105.0168637861374,32.78702342861183,50.0,0.0,1.0,0.0,0.0,0.0,73.94674365441475,4.495135952256888,0.7,0.0,0.0,0.5,0.0,0.0,2.664367715457541,random_search,8
0.004469884748607508,0.5463356777992171,1.1888417962114193,1.5111880271060745,0.1699992908250782,0.0,0.0,1.2143935850561316,0.09171635098098854,2.7556315401276894,0.23348660961065923,0.012725760162985844,0.0003042129421653811,-0.2687016559604707,0.12023410687928769,-0.2038021056603388,0.1417619833065408,26.4,38.48867077177098,1.5,2.068278940998476,0.03,0.041365578819969516,1.1363793313651596,1.5690962278600664,0.0141102896888891,0.019703110855739333,105.62241052964964,31.79991728342547,50.0,0.0,1.0,0.0,0.0,0.0,82.71853276681726,4.926350953045655,0.6,0.0,0.0,0.4,0.0,0.0,2.731310989528509,random_search,53
