run_id,acf_returns_1,acf_abs_returns_1,acf_squared_returns_1,return_kurtosis,return_skewness,return_p01,return_p05,return_p95,return_p99,extreme_negative_1pct,extreme_negative_5pct,liquidation_concentration_top10,corr_liq_negative_return,corr_margin_negative_return
110,-0.006207673348405683,0.015859899018819464,0.012853593260545464,-0.22384007817749918,0.09024500860246641,-0.06676966596092324,-0.05059489396251677,0.05322646779980319,0.07348728762850942,0.01,0.05,1.0,0.2080620399078652,0.16225430818166167
111,-0.04219046209436218,0.0056022944238992185,0.038077455413785,-0.09828136714270208,-0.16107293929305605,-0.07758554710394426,-0.05273272396124284,0.044556343110636,0.06698510217815824,0.01,0.05,0.9999999999999999,0.39110406728635616,0.3320917088452823
112,0.03413433450304,-0.02456207622463603,0.03220283404459205,-0.14355318849231224,-0.031074016679376995,-0.07260285119393294,-0.05286922773500766,0.050239277598934574,0.06984437717605131,0.01,0.05,1.0000000000000002,0.3067539214064402,0.27302531425233306
113,-0.07457552002381507,0.024079576670375635,0.027458200127299513,-0.373261587248614,-0.043370175451812404,-0.06198245149509097,-0.04853999371944607,0.045208310707918184,0.06689367009762977,0.01,0.05,1.0000000000000002,0.1956696382028352,0.16017180349251756
114,0.10064902467196596,0.032205720307920974,0.02169940507852139,-0.5070803695545685,-0.027871702066443804,-0.0639911935977601,-0.04983808140869511,0.050760565865657664,0.06611311558307117,0.01,0.05,1.0,0.14609042764353602,0.11882858818827717
115,0.018018417587440758,0.024369320159032686,0.0008093618116892014,-0.2237649872582197,0.041722081379817956,-0.06653969649257717,-0.051174233145850886,0.054029988502657174,0.07276599369055906,0.01,0.05,0.9999999999999999,0.06587411379990583,0.0645418780978133
116,-0.008369201728197034,0.020013374033839137,0.0061615554007194125,-0.04410811609847709,-0.1079440354228835,-0.08170295251379933,-0.05191639818702228,0.047398682394664986,0.0618364411996396,0.01,0.05,0.9952211982939836,0.3767886884540445,0.31971706753372003
117,-0.05183169525826449,0.02798195284797344,0.018776031987639826,0.04754338901061761,-0.12272941555583433,-0.075040196950482,-0.049466017730856605,0.051489347718142814,0.06898356403820369,0.01,0.05,1.0,0.13801259621548131,0.12225230456246639
118,-0.040263227014587656,-0.0012792613199910192,-0.019879496765834698,-0.19468647763480984,0.03898335059290254,-0.07606868632858736,-0.05413691455209136,0.051702172637175456,0.07044389551459607,0.01,0.05,1.0,0.2962446408610745,0.24342675872182584
119,0.08827398352312127,-0.007456066253922568,0.006877169171460243,0.1899928601269285,0.02347262348074635,-0.07646788761440143,-0.05060340626697736,0.05060069431128518,0.07683286072199948,0.01,0.05,1.0000000000000002,0.37171677116246593,0.2767582713985065
120,-0.04660804960228997,-0.0036175347827251936,0.0025398247119286974,-0.09791142242754969,-0.09390975836190929,-0.07407683923989451,-0.04778399794714064,0.04442500737896296,0.06224458988723851,0.01,0.05,0.9788334828912303,0.39120582008062527,0.30545947470679213
121,0.022394361293019163,-0.05735724966834734,-0.08379837957509895,-0.27939442922767155,0.14721144383011556,-0.06764435198028047,-0.050288542650689154,0.05599916733617765,0.07461664048148677,0.01,0.05,0.9999999999999998,0.2107883088294827,0.1791761803383147
122,0.00372727051316312,-0.06536371268771753,-0.03438448937243461,-0.2447593448536356,0.06760916448432458,-0.06814626992813069,-0.05101128869616916,0.052282100829019074,0.07254347444097711,0.01,0.05,0.9999999999999999,0.15509660066765601,0.14179504353541963
123,0.04980874562650721,-0.02154740835785891,-0.044914952658966244,-0.2808354935870452,-0.028384156197746452,-0.06889246683174412,-0.049866523227945436,0.045972347430101375,0.06225575295213023,0.01,0.05,0.9999999999999997,0.3822220040368902,0.293513737030173
124,-0.018424947671667313,0.017000379546695477,0.010516777585605904,-0.45647782588860064,0.023021943271380033,-0.0659547462695923,-0.04806156065120779,0.05462365539731792,0.06907071230528265,0.01,0.05,0.0,,
125,-0.006033653124327247,0.07623986428268273,0.05284207513171579,-0.35156672582896276,0.10381349045115466,-0.06962558905401688,-0.04913433063026249,0.05121218717745971,0.07495357976078246,0.01,0.05,1.0000000000000002,0.18848321123860673,0.15304917679084787
126,0.003462341683849588,-0.02998270910961278,-0.04214214743954129,-0.44756600259717505,-0.044861842946674405,-0.06855702188956393,-0.050540518379491785,0.051521214940282785,0.06564788637410805,0.01,0.05,1.0,0.20274366140714928,0.20918024736050506
127,-0.06518816359422952,0.01143011858776124,-0.007341963457572202,-0.3831791650798353,0.15020465901706057,-0.059899157575465975,-0.04808089807108285,0.05414301507622177,0.07025581747354584,0.01,0.05,0.0,,
128,0.0734358884614306,-0.03857404335222277,-0.06315939309926107,0.06466662259977607,-0.09446439252791458,-0.07581607601553282,-0.05091577666928918,0.047272417202528165,0.0691538445991,0.01,0.05,0.999428809049113,0.37678145746133557,0.32570529551109567
129,-0.062207628745728306,0.07911972160459387,0.11642202698512406,-0.03645649783122362,0.02156009794624485,-0.07084962085573322,-0.04997094610241966,0.05096393030234667,0.07359710535027016,0.01,0.05,1.0,0.17893146171338037,0.16019516042409654
130,0.06474400095021157,-0.024007315762365512,0.019598607692717124,-0.5971813741657965,-0.02825844491856028,-0.07255210835385453,-0.05110869545640413,0.051861216648725575,0.06738302460290972,0.01,0.05,1.0,0.28855762537116386,0.23381049712530344
131,0.008037796545702339,-0.011780031338155696,0.01780041645136761,-0.08265302321190404,0.17304956814598113,-0.06502710643512917,-0.045282591018617736,0.05279045351183801,0.07600272271823041,0.01,0.05,1.0,0.2874415238737416,0.2559698141181208
132,0.05081710784519302,-0.054245410975592455,-0.049635685914625166,-0.3983679025724185,-0.02503325863536195,-0.06968912154491401,-0.04781731952657865,0.04982909409637033,0.06499043065761273,0.01,0.05,1.0000000000000002,0.3324525511276159,0.31076334578938386
133,0.07560215881561808,0.030414709191864068,0.035825247292363874,-0.11913205648756886,0.03296106852221836,-0.069783810808358,-0.04670288378233488,0.05504087059959104,0.0703379710685325,0.01,0.05,1.0000000000000002,0.3240287832438625,0.2809826085457447
134,-0.03725708538813947,-0.070800601123767,-0.07357424270239239,-0.03426651291341365,0.001592104451561219,-0.07298387799936576,-0.045122646732688725,0.05441448550754982,0.07241249871221418,0.01,0.05,1.0,0.15173604711375466,0.18018912851862595
135,0.00915717868273095,-0.0251084028361126,-0.020411481850363542,-0.14237514916986083,0.02961363281870035,-0.06930137809799175,-0.05086722717177686,0.04657057099737362,0.06395254010844997,0.01,0.05,0.9211016180538053,0.4158950192810769,0.4101797648292861
136,0.04819493169237307,0.07513698656160261,0.10298257920815354,-0.2073036480345154,0.04193720238071041,-0.07356034398411687,-0.05526840253708251,0.05254749933144829,0.07154308467279276,0.01,0.05,0.9637748537337364,0.35857436626133765,0.3085852348057479
137,0.0022883347458910923,-0.08700551958432631,-0.049228960210483695,-0.05112795507529766,-0.048094787337046085,-0.06643064994598041,-0.05118018473364378,0.0534111862331836,0.0630232970609153,0.01,0.05,1.0,0.34963745185878153,0.29634280152750936
138,-0.03425919657615958,-0.002409118850867882,0.00714270502789579,-0.4095218822792588,0.04689059528536823,-0.06372603818978069,-0.04786091573611947,0.05334221305899955,0.07048121837939147,0.01,0.05,1.0,0.07599418367479988,0.08001761595896525
139,0.04425341271894103,-0.05118446327095093,-0.045446559999478525,-0.44553825420317317,-0.0019556296651912332,-0.06481647345542631,-0.04974775597266248,0.049768187619964946,0.06586520474950648,0.01,0.05,0.9999999999999999,0.2849557385906986,0.25930983241928635
140,0.01882593955540723,-0.01567699376244574,-0.03337125673914425,-0.4313277577107608,0.06943025950454423,-0.07024455189248043,-0.049988007706645965,0.05272438205867297,0.0721403183930264,0.01,0.05,1.0,0.1720609405275834,0.180850922055747
141,0.06304180294061269,0.02602758529163839,0.008466117296271865,0.05937905264666776,0.012985652946586284,-0.07278005620468812,-0.04635937160397779,0.05484823515505244,0.06853484336991955,0.01,0.05,1.0,0.1643721043853335,0.12316094040153874
142,-0.0849527497754688,0.054214222362965886,0.04963291664634385,-0.2575533025643568,0.09758284453360458,-0.059053005717756096,-0.04518267395659076,0.051233003929798855,0.06973504620268592,0.01,0.05,1.0000000000000002,0.08218402341979764,0.08582799412975317
143,-0.012155924207413096,0.005069232680073746,0.03890882702735322,-0.4444516058051913,0.08718485748875385,-0.060052673122009965,-0.05141412753296797,0.048224421840409475,0.06974320948576344,0.01,0.05,1.0,0.29817208896430053,0.27448835957229756
144,0.016967033477636496,0.04696864951177735,0.01043495623577071,-0.049576123214678525,0.31134145254275364,-0.06415865555754376,-0.04562015784980612,0.05477012742459839,0.07583993660711542,0.01,0.05,1.0,0.12313602405145463,0.10224383907889077
145,0.01168693571725326,-0.016958499098771146,0.009562210004785245,0.07762148108677103,-0.11441855902954837,-0.07928373069686222,-0.05626711849164199,0.04801955225743886,0.06964748823928622,0.01,0.05,0.9784359602311393,0.3965984219177388,0.318407026020886
146,-0.07316201632802888,0.07611096421522226,0.09868894015520673,-0.40950817948496576,-0.06163389757882963,-0.06424535821436397,-0.0488244312650336,0.053188620847538136,0.06639986016958947,0.01,0.05,0.9999999999999999,0.3046758279295888,0.2698453579700611
147,0.030987409955640317,-0.05044808327013003,-0.05381602362097532,-0.3671870107112727,0.19403926503879348,-0.06592926894034376,-0.0469270881304226,0.058595078179170514,0.07301646318654184,0.01,0.05,1.0,0.1321194522451821,0.09507295794249605
148,0.05248403691190383,0.021635150795887025,0.024646459941319993,-0.04484783182088092,-0.08635341620676595,-0.06715798424318244,-0.04988710312864849,0.04453456388841304,0.06596431390933968,0.01,0.05,0.9667492704252115,0.4064408668061132,0.3369757992808571
149,-0.025722603686937868,-0.003448158399593895,0.029128989518745426,-0.1782433596492652,0.17992156815507235,-0.05768291076064669,-0.043983241179191356,0.05114900685239605,0.07202854390945733,0.01,0.05,1.0000000000000002,0.18790607981581472,0.17898736874654764
150,-0.015794436612515363,0.025013890436265077,0.029386183834775165,-0.45552107257325103,0.04734302357165033,-0.0658842369513401,-0.05399288463377788,0.04852184269050961,0.07195462814519474,0.01,0.05,1.0,0.2683841203626403,0.20893522628470132
151,-0.05838928420101036,-0.03726815526455817,-0.0234584515420766,-0.28268219335661016,-0.07477295403021057,-0.07123997147883251,-0.047968478303113425,0.05131089486238773,0.07377450288578657,0.01,0.05,1.0,0.06071271414655145,0.06071271414655098
152,0.010901725809503228,-0.007233965648066381,0.00865441886183669,-0.45204278933150777,0.07037134497977313,-0.061641866417699996,-0.045742809555711986,0.050950909961894934,0.06882273231908446,0.01,0.05,1.0,0.11585564694343692,0.10827459271445886
153,0.031679925886996176,-0.02479153696672661,-0.06339788797266557,-0.32170713462703127,0.03949954765732628,-0.06668194635245293,-0.05336544598040438,0.05203449369222789,0.06803100146750052,0.01,0.05,1.0,0.19972540166951797,0.18522926963945116
154,-0.026938551815409297,-0.10740996325752106,-0.0742801331508138,0.09678343184819793,0.1206132589732946,-0.06640806137882016,-0.04648088021797042,0.05304399724493613,0.07412200974358904,0.01,0.05,1.0,0.27032090647530993,0.21746847213924966
155,-0.04151236806862365,-0.06236195973166755,-0.08443725077911692,-0.09620794864077409,0.06303345462993039,-0.07501013571327954,-0.04925724459394102,0.05410611143628983,0.07242614204609037,0.01,0.05,0.9999999999999999,0.2422545163719916,0.23543794277652702
156,0.029926085069615995,0.029724650124553116,0.025889461596163062,-0.2469078572468808,-0.016512556130566135,-0.06847754945339155,-0.05074338867495298,0.04920591299120181,0.0643029194959843,0.01,0.05,1.0,0.3436447992114764,0.272928850324139
157,-0.034119692719723274,-0.039035517581420286,-0.051161100392291416,0.19132022541684757,0.05244926445603995,-0.06113484185925674,-0.04507750140930017,0.04666097139480387,0.07346719565868452,0.01,0.05,1.0,0.06472527599821534,0.06472527599821551
158,-0.025882907117567338,0.012646666774582187,-0.01942411856386205,-0.6204231828251405,0.07532866344038885,-0.05861969357439075,-0.04710994134142344,0.05164698351406985,0.06794001069822257,0.01,0.05,1.0,0.14191548453590355,0.14889077371291357
159,0.02706488446843146,-0.00966711414755275,-0.012570488413595668,-0.2723993578037409,0.01959041954806362,-0.06793757756032046,-0.05438286778332963,0.0496461014765917,0.06778262650764635,0.01,0.05,0.9896516342214119,0.3972746052607526,0.36623968399643614
160,0.01133801274295846,-0.04244333035361377,-0.027690193041796814,-0.2923781392260678,0.091609153073264,-0.06461235923349622,-0.04683346978376421,0.052629085570183705,0.06687607569281755,0.01,0.05,1.0,0.13996117068846384,0.14593583495524706
161,0.056486938462101684,0.004019843414126852,-0.021485943705367605,-0.6337077421313961,0.040452173201895994,-0.06828452180288701,-0.05065588342555734,0.045864488315618096,0.06865484102263415,0.01,0.05,0.9710303164475876,0.38797060224046676,0.3447825368110445
162,-0.06323923968727496,-0.001282645042293394,-0.024768191369740712,-0.3063439153185974,-0.051799075475940363,-0.07401757450836059,-0.052470494586471544,0.05112071234247576,0.06819845714149735,0.01,0.05,0.9999999999999998,0.19236196061512506,0.1636263608696607
163,-0.016149417584524275,0.01318307389797016,-0.01937321912516462,-0.428080677807122,0.15970773543132835,-0.060883626094603405,-0.04505185960890161,0.05063389904046939,0.07288077369918244,0.01,0.05,0.9999999999999998,0.2668391328212992,0.22598675979534008
164,-0.027329445892365967,-0.020944254586781477,-0.03144423305653637,-0.3361633126771757,0.0950315056418762,-0.06732158316959393,-0.053363702906839734,0.05095418529705577,0.06894496145197024,0.01,0.05,0.9938473858227348,0.32942222041761116,0.30413079809089655
165,0.0802336562501825,0.0794750653219222,0.046614658189694486,-0.21839744852637377,-0.054983103459800294,-0.07345354470248294,-0.05373700773339897,0.05118888473767908,0.0689709995962958,0.01,0.05,1.0,0.27550283924810715,0.24162098925883954
166,0.007094323302594587,0.031781751694432335,0.016814936979305636,-0.262631675538072,0.055966673699899445,-0.0722806242387538,-0.05614350701579874,0.045398248414770095,0.06818245431078608,0.01,0.05,0.8903991397101678,0.42050777579149456,0.4081182876113665
167,0.02578145416615322,-0.030655020847572365,-0.04825497086085881,-0.22970361227744895,0.06074283848063779,-0.07111605330292309,-0.05052823907476787,0.04872968212357888,0.06964462228378085,0.01,0.05,0.9389636025193964,0.37859981623418165,0.32339575376575663
168,0.022591833269117397,-0.08405416545433177,-0.08354729085712417,-0.25536825361283455,0.029470624925411335,-0.06818743505937609,-0.05268477482866377,0.05022479616169426,0.07681183136505614,0.01,0.05,1.0,0.32316854786650506,0.2790654000702262
169,0.04099280143659963,0.0730041755660256,0.06792020834809952,-0.18494808497275184,0.02507965568993768,-0.06993025798273882,-0.05167132415392607,0.04903315181750727,0.072956298898256,0.01,0.05,0.9999999999999999,0.23885048501669406,0.2288657395871363
170,0.013397032940170242,-0.007113914746381713,0.017074524767846475,-0.3377968723384597,0.03187001152882221,-0.06586176311609482,-0.04471909903528862,0.048157473670982553,0.06754906647535175,0.01,0.05,1.0,0.23008537934670284,0.23195225965871863
171,-0.07611887556994851,-0.011719556020809879,-0.037894347326954736,-0.26271657721930364,0.12733931716967548,-0.057933804499978064,-0.046470019120063044,0.04998546435071819,0.07016583298695972,0.01,0.05,1.0,0.09415269363995607,0.08801304940037556
172,0.07805931587417807,0.03670241383819155,0.012950249602712427,-0.09554103517568713,0.0794853039290772,-0.06780972906125009,-0.04679983067094918,0.051138737792564316,0.07334424136744057,0.01,0.05,1.0,0.24048348701950586,0.2109191417623414
173,0.04325688104129734,-0.026945323495157714,-0.017631388369206972,0.11746156873499203,0.10912875357133907,-0.06971811634706018,-0.04875464840017089,0.05172860716600415,0.07310271546481319,0.01,0.05,1.0,0.3326126675554798,0.2712813853654745
174,0.033500279684341466,0.009803974285708929,0.03927517834186108,-0.17831083766383138,0.003315094841984784,-0.06527727912965685,-0.05015236123252429,0.05287100029815912,0.07264158068642773,0.01,0.05,1.0000000000000002,0.08386137218826377,0.07523983922474729
175,0.014054444351495703,0.01811238353389857,0.029031626959319094,-0.21350234657183265,0.15726927674614943,-0.06333046608233267,-0.04764055382280081,0.05343813786165711,0.07836001600861921,0.01,0.05,1.0,0.13766995629250342,0.13624409720569744
176,0.02374552885918596,-0.03724722045390143,-0.058936391024743455,-0.49226127876752557,0.03009047725569781,-0.06442487459879485,-0.048485471187315006,0.049303640614660485,0.06935502639289316,0.01,0.05,1.0,0.34290485161946177,0.30625592922204603
177,0.09136335299291665,-0.0017084367045544333,0.027003655774776904,-0.23334178435827768,-0.035544863150470056,-0.07246662764685914,-0.05525908210569337,0.052793794126321854,0.06814706535751264,0.01,0.05,1.0,0.2450379866969889,0.22963780482676732
178,0.06714315919359198,-0.034273366810113094,-0.03434457693349225,-0.5245431593980201,0.03722604223828343,-0.06752449103894458,-0.0502752945161574,0.04926438068927658,0.06866838425706338,0.01,0.05,1.0,0.21200995075544787,0.20692396695870774
179,-0.016511466723052093,-0.04092479460420958,-0.00841269657751799,-0.4120809659171858,0.023027639182077092,-0.06632772662631588,-0.04467670509087174,0.04883965622460142,0.06180007176730679,0.01,0.05,1.0,0.12276011443111728,0.1401609815501695
180,0.061709838567686456,0.03825022715410298,0.02739250853347843,-0.08455309626575458,-0.01935823607974122,-0.07645914246627572,-0.05456127346424014,0.05117227157972889,0.06848943623980498,0.01,0.05,0.9829116647496244,0.39691253142292,0.350893167600859
181,0.06308735883846371,-0.03993623682939199,-0.030309232246281455,-0.29326184090002005,0.07063307703434177,-0.06591765445705945,-0.04987449537376362,0.05315180849361613,0.07284782715013778,0.01,0.05,1.0000000000000002,0.3186961057401946,0.29622118744193865
182,0.0485356538776692,0.044170378176315736,0.005569806717481398,-0.2693141273965338,0.09859648057111856,-0.06283480945694452,-0.050945329490629195,0.050961317838249504,0.0717110414490447,0.01,0.05,1.0,0.32485891855504145,0.2667826630069225
183,0.015773747960853114,-0.061301130718616224,-0.0494915625627994,-0.3587332003522339,0.022042742995631918,-0.06835054103551716,-0.04770805472531442,0.05165878476737119,0.06565931094015645,0.01,0.05,1.0,0.24951065228540087,0.16775909732744437
184,-0.01873996782520952,0.03885673048069028,0.06828844916904668,-0.27623726990125075,0.1309093254437901,-0.0691520532840929,-0.05028326588099541,0.04971056179642908,0.07581572555856948,0.01,0.05,0.9999999999999999,0.2765481529741396,0.22936288070927077
185,-0.027495211734945905,-0.025477286644370923,-0.005300809979016925,-0.23887624262914375,0.07391229378375039,-0.06567215930951435,-0.0461467292569163,0.053621413748133,0.06920904880468144,0.01,0.05,0.9999999999999998,0.10613681726541715,0.12671897763182138
186,0.08836169169773543,0.077700639148351,0.09764818042305852,-0.04228483410164108,0.040548946223479244,-0.07299498034984489,-0.05176162295721922,0.04915561583149913,0.06392642509630735,0.01,0.05,0.9502439617567873,0.4243911158475055,0.3593337456122327
187,0.0263594375619858,-0.04839014877987234,-0.022738375998047265,-0.14457126152505317,0.07937086031611186,-0.0670422367934951,-0.050497870258883824,0.05072636696771367,0.07135537637142941,0.01,0.05,1.0,0.2696583518900357,0.22469186675071515
188,0.011078958456630516,-0.11357708652060511,-0.11862145812264618,0.01957584283208602,0.021820450492305875,-0.06185091296412502,-0.047362014362764805,0.04800768052677182,0.07389241161333467,0.01,0.05,0.0,,
189,0.05525125261708915,0.028649792148278924,0.012417628626758947,-0.4644585562334167,0.15271138814208318,-0.06096656692578317,-0.05058274068140651,0.04876950368196725,0.06757461763352021,0.01,0.05,1.0000000000000002,0.20832435533637925,0.17216315775951258
190,0.12491851658157702,0.054262829062790625,0.03541920186844033,-0.40306492478378875,0.05174551927097533,-0.06859922194192584,-0.04931643746057613,0.056574804629194536,0.07552019427151846,0.01,0.05,1.0,0.2695496596306399,0.2311217708639045
191,-0.01238310532383661,0.04796423458789977,0.020092745133127737,-0.21844848201747702,0.17552813783644916,-0.06293462032013526,-0.050369734649893534,0.04764549253563184,0.07763026171464979,0.01,0.05,1.0,0.3118714289404383,0.2707334132980715
192,0.0928169020550418,-0.025948218431062722,-0.04651028659267568,-0.49910021001670657,0.029366969640583572,-0.06905649147379594,-0.05174019068673295,0.05042361363970321,0.07145589509644469,0.01,0.05,1.0,0.2811456298304774,0.2409018472421894
193,0.018040735630850572,0.045160171747379345,0.056327519376334026,-0.33684399742792737,-0.16587505154424842,-0.07658402357299862,-0.051550012206343726,0.04987699011618759,0.06336841614430591,0.01,0.05,0.9999999999999999,0.3121563561164204,0.24332039805528766
194,-0.07272004729935846,-0.008223846509688828,-0.005768633043297676,-0.09235866043978591,0.03516080179832179,-0.0684589795095604,-0.05219764315430432,0.04794178127365541,0.06509072177917774,0.01,0.05,1.0000000000000002,0.30995682898837157,0.28342191512674614
195,0.022147062610854876,0.008596833248041516,-0.014035417835595525,-0.29173368667717936,0.06404334637632059,-0.07051949352783635,-0.0431518271998658,0.050559942758792636,0.07100707035899899,0.01,0.05,0.9999999999999998,0.23947808524261188,0.21236707897424295
196,0.02831948511713196,-0.020558188083691337,-0.006673386272904049,-0.3305780771436235,0.037286081976137704,-0.06572924539294281,-0.04689034725755793,0.05134033887208018,0.06585500801246223,0.01,0.05,0.0,,
197,0.03027662829004547,0.023288861878698667,0.0023901760198847995,-0.23453518581810728,-0.005962688733818425,-0.0682412903960238,-0.048204242314434625,0.04582284758801913,0.06340797570125614,0.01,0.05,0.9871800451073192,0.375648344541307,0.3334494505627934
198,0.03986574508029961,0.0035263500814343195,0.003945554430448498,-0.3739209574779627,0.025183811541715728,-0.07095799018869292,-0.05602379363226787,0.04846715179322108,0.07266713538810839,0.01,0.05,0.9524388835314248,0.4094263134954084,0.3737227761502665
199,-0.06555174192572019,-0.01981194681964464,-0.05463870505465861,-0.35189387912194015,0.0186403648561632,-0.07137029694693063,-0.0505676194501066,0.05093197616875554,0.06725999302427647,0.01,0.05,0.9999999999999998,0.26756677071642715,0.23292355437136747
