run_id,lag,acf_returns,acf_abs_returns,acf_squared_returns
3,24,-0.08357422998614328,-0.03684780343003581,-0.05040864844154861
3,25,-0.008308395931858467,-0.08444927122173078,-0.06629847865512457
3,26,0.036482454065528545,-0.029164303837462994,-0.016262722385366853
3,27,0.04004325213065555,0.03604896681986459,0.02208996236585612
3,28,0.0020265060360455905,-0.09030562147306967,-0.0724985271468595
3,29,-0.06218177707650357,-0.0315537302424706,-0.01896610513524469
3,30,-0.03280036672554877,0.03024758684078469,0.045439011809755125
4,1,0.1019962088062599,0.028822052125179135,0.11756664670489389
4,2,0.051669874411380795,-0.00489964219695783,0.0454440154031432
4,3,0.024770882997963532,-0.03122522856766267,-0.049385448155983676
4,4,-0.08862472010931771,-0.07349770387142496,-0.059931304802561626
4,5,0.0007239474442318666,0.0755396268994351,0.07221271895058673
4,6,-0.028478744581563034,0.004591337712141484,-0.0031369320256759595
4,7,-0.007714216354749851,0.00427178790647282,-0.025797251364722284
4,8,0.02253051641758738,-0.04693911475256812,-0.07196333639414236
4,9,-0.03491172181423077,-0.08679453203964912,-0.07704082544864649
4,10,0.03701604965510874,-0.05096732023864277,-0.07029685202069044
4,11,0.10846172695196055,-0.04398363688869217,-0.030818679764366183
4,12,-0.03297958908803409,-0.012246429738590126,0.002343839608680321
4,13,0.016721537138684666,-0.023119282343772227,-0.020563757414068802
4,14,0.020443304248337384,-0.017556285220388195,-0.008567622025626815
4,15,-0.004084660850015771,-0.060530905086414385,-0.08008440581637379
4,16,-0.01265888918537553,-0.0034428848125535524,0.00422955257594271
4,17,-0.04639091051276098,-0.01245474018250105,0.022808676825189472
4,18,0.05122675357823391,0.08054835818509809,0.10423413633736785
4,19,0.05704847310987835,0.02503399859341842,0.06180051085231927
4,20,0.0295210426215735,-0.0006176070034530531,0.006244450625205233
4,21,0.04594683794572557,-0.04836122731726477,-0.0655277859406281
4,22,-0.04672702847382659,-0.09008815574575871,-0.054976550428194736
4,23,-0.08919051872674735,0.06027397705155483,0.0765184466831078
4,24,-0.022460678009722092,-0.04169370890391337,-0.03849024134233371
4,25,-0.007852782421053686,0.04520020314586516,0.023030627098485124
4,26,0.03209822209067419,-0.02793955310249412,-0.027214876391743248
4,27,-0.01418231648156537,0.02266635359608549,0.03950548948520898
4,28,-0.057582971919747705,0.03208592393305222,-0.022580455253143755
4,29,0.06785525053829389,-0.015591432899672355,-0.021601195988147397
4,30,-0.01683895229356124,0.10020618515943452,0.11574371083747764
5,1,-0.017640180096524283,0.013073047437391964,-0.0032716645673863
5,2,-0.02637937351482468,-0.009548324017078965,-0.021604810519740173
5,3,0.033498993297309994,-0.019180940539891354,0.017425261898988756
5,4,-0.028554545669755838,-0.004946423478442261,-0.02214280168590252
5,5,-0.036296307171457626,0.05179168774515992,0.019018502041240615
5,6,0.0035853414985925996,0.09327357845888805,0.06744861561615396
5,7,-0.010168360358730227,0.07037045680179882,0.058688867144646516
5,8,0.008922046422925552,-0.0038239113423406195,-0.007843270885318918
5,9,0.01147553081760328,0.019583302397871278,0.023554941799828803
5,10,-0.036440820035179546,-0.01223313639073409,-0.013379894515295277
5,11,-0.0636248794007355,0.042110826598780064,0.0610995135858533
5,12,-0.04602886147884769,0.05617389529073593,0.004880812941864612
5,13,0.03114503026288294,0.03403987645431615,0.07239495806946655
5,14,-0.016121646112215945,0.022088280776857837,0.00343649449541268
5,15,0.02690837873995822,-0.004920022013899796,-0.028475383733390508
5,16,0.021544963629543838,-0.10197396638677833,-0.08911686753906997
5,17,-0.01137307922455113,0.04943408918796808,0.03614265858713024
5,18,-0.029881919415455913,0.06688647356805427,0.10981833584064762
5,19,-0.002730508342032913,0.030601734001682368,0.012467267856926766
5,20,-0.03046683801052789,0.028534022182822954,0.03887779706223185
5,21,-0.02064991191377308,-0.03485302540734111,0.00754942307710138
5,22,0.05445058899888067,0.024546030509509223,0.045223350995277946
5,23,-0.06241242502279913,0.024421091571971556,0.050692870978763516
5,24,0.014384938499582852,-0.019250030076748335,-0.006873019706007254
5,25,-0.061523693375094134,-0.03372965167690194,-0.021894600479109183
5,26,-0.006212927791832074,0.008316401023822627,0.006187835294630346
5,27,-0.03329304875851966,-0.01592907442830864,-0.025090367049139906
5,28,0.05390006620316871,-0.016612813741326952,-0.005292305683085719
5,29,0.023674281940255563,-0.032104667959987225,-0.04408215660247159
5,30,-0.00017242961060776738,0.06880038197963648,0.06936402858595339
6,1,-0.08534189587613213,-0.011473703408655446,-0.026724605765062606
6,2,-0.0013502739826131256,0.047847386710998016,0.019610615727855333
6,3,0.05121767143892986,-0.01983894819355702,-0.022981237135320607
6,4,-0.03706499825745065,-0.0062799291280556625,-0.022702106481940224
6,5,-0.06663466452236264,-0.005197392246011507,0.033977330858214846
6,6,-0.07825935943838341,0.022228726658633895,0.03862364150004745
6,7,-0.008327664590108188,-0.05157199374961881,-0.05492980698536662
6,8,-0.13673993965827141,-0.0035190425160462444,0.003571037862530699
6,9,0.0536047205615514,-0.039568529652203456,0.0027051488894958165
6,10,0.033737105045510515,-0.018614913724023307,-0.01589736253796232
6,11,-0.02604536600939628,-0.023674766915656117,0.00028377416129951745
6,12,0.0202330725039795,-0.05150686284613077,-0.03652244022987926
6,13,0.02723851910202556,0.10037561395916754,0.06318041848637694
6,14,0.04605992367352513,-0.04427031270238732,-0.02740579328443246
6,15,0.00615744539041059,0.0935773596332152,0.09626610295577674
6,16,-0.025666584060423686,0.05997104948953358,0.06706332405244993
6,17,-0.04332380751475385,0.12124854260333597,0.11963251691485555
6,18,0.03239807966015139,-0.11302386318409927,-0.06118666403566684
6,19,-0.051471164065179265,-0.015619215985601289,-0.037882419486234054
6,20,0.027861418089872546,-0.0939709334579767,-0.06364366941529685
6,21,0.027201500632824057,0.11273181618886693,0.11583794296849152
6,22,0.014934088502621524,-0.07858934549662243,-0.10335183388953577
6,23,0.07976070123495677,0.009442741269616747,-0.003469281910449707
6,24,0.05063222665459582,-0.1249814788745789,-0.11709415438055054
6,25,0.006147959824382866,-0.016688244478122026,0.010753838373563862
6,26,-0.020486436631680354,0.008672456107173526,0.006166098280191291
6,27,0.01252303364313385,0.022980990922749297,0.021137620465730363
6,28,-0.013174589963193954,0.011097396753046733,-0.01431837194407003
6,29,0.007940714305284669,-0.03875776410643141,-0.06203520964049189
6,30,0.049312177049097364,0.032295062988805745,0.07250943745102109
7,1,0.07854888140572677,-0.0188709914314275,0.008953385611980176
7,2,0.0486507171257734,0.016950623108316482,0.05607660646979487
7,3,0.04964176602687132,0.024947061915747675,0.012583278524988068
7,4,-0.00039595881225944435,-0.01199370589489873,-0.016349183202673645
7,5,0.08865925581637431,0.054381102069648496,0.07519122807214579
7,6,0.007908186353655504,-0.006905478873661984,-0.03195180819899215
7,7,0.048115399475643125,0.029352871236955586,0.017963166830563565
7,8,0.05404124600297882,0.04671399522186048,0.01670602992790806
7,9,-0.007694063459056624,-0.002078780692332841,-0.004344870970460172
7,10,0.05736784446920046,0.07125412614246845,0.07535889849799733
7,11,-0.01034021132798702,-0.025789196775972727,-0.051551752501927936
7,12,0.00993832834845176,-0.039121474713714674,-0.06726074840138137
7,13,-0.0972345833131009,-0.032034616217350466,-0.03285628758866862
7,14,0.00920859228242085,-0.0016772039477156234,0.021859737442121708
7,15,-0.012066515495200254,0.11526753368921487,0.11518383455554129
7,16,-0.01093676862897922,0.02788170702461891,0.01973175839627395
7,17,0.09922663657252767,0.025556362967675036,0.034059635397952405
7,18,0.046260943523845785,-0.061389042719062786,-0.04194113211056916
7,19,0.04346866860354771,0.0015106548218917681,0.0010580002563676159
7,20,0.13270657932651483,0.016468094527259867,-0.00048090991382499166
7,21,-0.05020676821285448,-0.01058693932766877,-0.013820881662876571
7,22,0.09126937236076059,0.05222932578589788,0.10052447825046479
7,23,0.029386014014741484,0.043751925683394734,0.03278840017167634
7,24,-0.0028144933019862623,0.05757549522485722,0.06518771608074755
7,25,0.07287373647802911,0.009832579936196564,0.005639616199931992
7,26,-0.023453790783962487,-0.016881648174791746,-0.06197143294906019
7,27,0.03984215938057041,0.020304164903468848,-0.0018240011310223542
7,28,-0.006378372517663172,-0.0557834633403532,-0.03164502130035476
7,29,0.013482843791174435,-0.0030941938282006806,-0.027310301155848853
7,30,0.0414863920778802,0.04958157348867975,0.03040774074604017
8,1,0.07352573660188545,-0.03583283837887515,-0.02903281960147025
8,2,-0.014666926348050401,-0.03289962662485491,-0.012677694455184884
8,3,-0.047699322782843626,0.012387252115515165,0.0722244563676172
8,4,0.005209865550544669,-0.019167889181410696,-0.015380595811245373
8,5,-0.04072128080409178,-0.09923564764054313,-0.08353396212393369
8,6,0.011710456253287541,-0.016809680229016508,-0.0102224612003581
8,7,-0.04861796346982934,0.06134935450464549,0.03431726499262702
8,8,0.06994319831789951,-0.08677860835341426,-0.07286717404110425
8,9,0.03513509122159181,-0.02484253052436306,-0.007530675692145217
8,10,-0.01929478364521097,0.13785935632528523,0.10102068008849881
8,11,-0.023463070231092797,0.04513374620173775,0.0274051565105712
8,12,-0.05912349653612081,0.06334761870925279,0.08990867152094423
8,13,-0.03258647751788953,-0.03422327683636695,-0.036047386041416496
8,14,0.0124734371498146,-0.025158551352695877,-0.034651661713781395
8,15,0.02771179710697677,-0.012086233164627093,-0.02494471535684225
8,16,0.0053289412365953095,-0.10162137129728248,-0.07689274554612013
8,17,-0.005986450611867398,0.005631812029027787,0.013726985393331195
8,18,0.0011490406263685215,-0.05209275667537783,-0.026996689204050368
8,19,0.10710900717638967,4.0949620243004686e-05,-0.0011314498096801344
8,20,-0.00950831907761656,-0.028702279067603715,-0.0025472675844370406
8,21,0.008645170112773349,0.03046665046451689,6.583267020662657e-05
8,22,0.029388822442581373,0.04125101756880699,0.020180621534754146
8,23,-0.01486776291300016,-0.02280942159229625,0.01257944091447193
8,24,0.03391114519436785,-0.033131937651540475,-0.018090467943161645
8,25,-0.06261279405106353,-0.022377914137996807,-0.0277318174247724
8,26,0.032537931849228596,0.007551547450719599,0.004942766915472768
8,27,0.01151196022452386,-0.02741522551772771,-0.03158472740662075
8,28,-0.03440068939850257,-0.0009825886038961357,-0.024732636652100917
8,29,-0.09289798645934133,-0.013473642180559284,-0.01561938189388116
8,30,-0.024931387661972493,0.08855288170860846,0.09470502800655463
9,1,0.061434347259283,-0.011829034336314893,-0.02969260240402806
9,2,-0.008962801711475793,-0.09238568621008736,-0.10274259070793137
9,3,0.0005386218691523423,0.03591896984983656,0.017609141361725374
9,4,0.021602070732226267,0.061133251529259254,0.07524759509758089
9,5,0.05426212941510631,0.05949185151166425,0.04393468074786925
9,6,0.04878210506056028,0.028060922518166758,-0.0009855590941445596
9,7,0.04814251580666071,0.011473268154933871,0.011418403851223374
9,8,0.05427640378147832,0.07011822995179773,0.06360181360121543
9,9,0.06798526514856203,0.061749216925412256,0.03022082502183046
9,10,0.04871196545471235,0.0065276863253755585,-0.011060072330821555
9,11,-0.03280070401070133,0.032345145273804804,0.04716419662733617
9,12,0.04894555539351105,-0.0015897678313914836,0.012925033348364066
9,13,0.017117992833717316,-0.03901436263205634,-0.022299755670548666
9,14,-0.07129196734815299,0.019962293891646592,0.017827723506792053
9,15,0.020499762285300642,0.05635247943318715,0.016399655755993597
9,16,0.0290977257632001,0.09498948142802952,0.06686772774627786
9,17,0.009848385504750699,-0.04415114509052682,-0.010231241598966902
9,18,0.010982495443969715,-0.019343987224555246,-0.026713640946696884
9,19,-0.03128929515450131,0.10178418621178353,0.04112969911335136
9,20,-0.020907785745618506,0.05834912276751788,0.04733796838074374
9,21,0.03591907698362754,-0.010466450836162327,0.006505177074666416
9,22,-0.05392214171312289,-0.09458334454228151,-0.10186444517360531
9,23,0.0006738136914671926,0.08586643737643694,0.06164567775010437
9,24,0.0364395647383369,0.03722979337609025,0.006265617917834792
9,25,0.01418562679612897,0.0023938052542502967,-0.004207547190213694
9,26,-0.04976275661746582,0.03450489544198509,0.03727902078940438
9,27,0.009881945748660297,-0.0017887799362272866,-0.019642976085692425
9,28,0.05954423210421018,0.015443469624999064,-0.013359324054503708
9,29,-0.013269827609480069,0.026213894395410206,0.02569146301040414
9,30,0.031135898203767356,0.006339997590563965,0.011349694379930435
10,1,-0.03858516195501117,0.019585639850793368,0.036105836423215056
10,2,0.01856306005341473,0.035634306107830735,-0.0007268790006692505
10,3,0.005846946514995585,-0.026302293788774873,-0.017795671229870965
10,4,-0.07258995307492565,-0.01730113356435125,-0.00668388772267524
10,5,-0.00397951040384484,-0.021431574883950227,-0.0089035321928937
10,6,-0.02945446738908135,-0.03392162307215948,-0.043269919884456484
10,7,0.043099748966210404,-0.056152112351247646,-0.05197178655862764
10,8,0.07077218470784048,-0.008229312101681496,-0.012106137121642676
10,9,0.006811764253485545,-0.04116088165734912,-0.027389073360380968
10,10,0.012815983496902168,0.046015900616226665,0.006394069727030832
10,11,0.01793095370895839,-0.008263496832253482,-0.023792572232485917
10,12,-0.05859259191249265,0.007473418541366034,0.026432068512947646
10,13,0.04193023533393129,0.015725169206870317,0.017253736876817288
10,14,-0.0151847692136907,0.01870476256903631,0.001260435128640592
10,15,-0.03554795025652118,0.007287252132099903,0.029879117394011882
10,16,0.02485541775188489,0.03302609798814724,0.06549296419698812
10,17,-0.011710324479694645,0.013926277555082581,0.044046456887404765
10,18,0.036270698876196245,-0.015885799144545368,-0.007354498699011289
